	2.3778730	-33.290531	60.940171	3.1382249	-4.6358381
	2.3878730	-31.495098	58.214511	3.0960829	-4.8182205
	2.3978730	-29.741959	55.419968	3.0564618	-4.9968632
	2.4078730	-27.991909	52.489446	3.0194293	-5.1722994
	2.4178730	-26.281216	49.493773	2.9849532	-5.3448607
	2.4278730	-24.570717	46.365496	2.9528792	-5.5145960
	2.4378730	-22.896866	43.175419	2.9228977	-5.6811626
	2.4478730	-21.220869	39.856521	2.8945001	-5.8436880
	2.4578730	-19.579778	36.480655	2.8669229	-6.0005984
	2.4678730	-17.935693	32.982658	2.8390836	-6.1494254
	2.4778730	-16.326923	29.437266	2.8095167	-6.2866139
	2.4878730	-14.717261	25.783431	2.7763292	-6.4073875
	2.4978730	-13.147185	22.101358	2.7372060	-6.5057608
	2.5078730	-11.583110	18.336776	2.6895077	-6.5748210
	2.5178730	-10.068476	14.577622	2.6304988	-6.6073912
	2.5278730	-8.5727268	10.777542	2.5577154	-6.5971007
	2.5378730	-7.1419952	7.0313992	2.4694155	-6.5396948
	2.5478730	-5.7476069	3.2973801	2.3649825	-6.4342013
	2.5578730	-4.4363449	-0.32869584	2.2451211	-6.2834808
	2.5678730	-3.1787588	-3.8918189	2.1117468	-6.0938758
	2.5778730	-2.0195466	-7.3031075	1.9676025	-5.8740569
	2.5878730	-0.92626091	-10.617055	1.8157491	-5.6335122
	2.5978730	0.059776013	-13.755261	1.6591046	-5.3811848
	2.6078730	0.97426750	-16.782212	1.5001373	-5.1245785
	2.6178730	1.7786819	-19.628000	1.3407343	-4.8693845
	2.6278730	2.5108864	-22.363639	1.1822058	-4.6195076
	2.6378730	3.1338734	-24.923768	1.0253646	-4.3773164
	2.6478730	3.6864728	-27.382210	0.87063558	-4.1439753
	2.6578730	4.1321942	-29.675030	0.71816133	-3.9197660
	2.6678730	4.5100570	-31.876453	0.56789305	-3.7043595
	2.6778730	4.7835349	-33.922226	0.41966050	-3.4970257
	2.6878730	4.9914669	-35.885781	0.27322348	-3.2967870
	2.6978730	5.0970618	-37.701778	0.12830796	-3.1025246
	2.7078730	5.1388516	-39.442385	-0.015369513	-2.9130507
	2.7178730	5.0797250	-41.040913	-0.15808586	-2.7271544
	2.7278730	4.9578993	-42.568153	-0.30010155	-2.5436305
	2.7378730	4.7359664	-43.956039	-0.44165491	-2.3612957
	2.7478730	4.4518714	-45.274009	-0.58295921	-2.1789970
	2.7578730	4.0679620	-46.452675	-0.72420192	-1.9956145
	2.7678730	3.6219683	-47.560193	-0.86554529	-1.8100614
	2.7778730	3.0760516	-48.525928	-1.0071281	-1.6212808
	2.7878730	2.4677822	-49.416824	-1.1490682	-1.4282418
	2.7978730	1.7591853	-50.161064	-1.2914660	-1.2299345
	2.8078730	0.98771504	-50.824430	-1.4344087	-1.0253638
	2.8178730	0.11529538	-51.333967	-1.5779748	-0.81354292
	2.8278730	-0.82071137	-51.754323	-1.7222407	-0.59348600
	2.8378730	-1.8584704	-52.011408	-1.8672862	-0.36419941
	2.8478730	-2.9607134	-52.168731	-2.0132032	-0.12467217
	2.8578730	-4.1657132	-52.151040	-2.1601039	0.12613526
	2.8678730	-5.4363326	-52.020649	-2.3081302	0.38930412
	2.8778730	-6.8110106	-51.701063	-2.4574655	0.66597261
	2.8878730	-8.2528232	-51.253286	-2.6083458	0.95735365
	2.8978730	-9.8004840	-50.599427	-2.7610738	1.2647552
	2.9078730	-11.417420	-49.798985	-2.9160326	1.5896025
	2.9178730	-13.142787	-48.772430	-3.0737007	1.9334624
	2.9278730	-14.940566	-47.577458	-3.2346662	2.2980655
	2.9378730	-16.850590	-46.132551	-3.3996399	2.6853232
	2.9478730	-18.837656	-44.493214	-3.5694626	3.0973298
	2.9578730	-20.942560	-42.575538	-3.7451033	3.5363331
	2.9678730	-23.131202	-40.432479	-3.9276368	4.0046443
	2.9778730	-25.445596	-37.977536	-4.1181842	4.5044341
	2.9878730	-27.852888	-35.261294	-4.3177868	5.0373275
	2.9978730	-30.396216	-32.195607	-4.5271656	5.6036517
	3.0000000	-30.969923	-31.444932	-4.5729645	5.7282053
